loan_id,payment_amount,payment_date,missed
11533,1099,2011-10-15 00:00:00,1
11533,1924,2011-10-26 00:00:00,0
11533,1914,2011-11-20 00:00:00,1
11533,1176,2011-12-05 00:00:00,1
11645,1485,2005-05-24 00:00:00,0
11645,2043,2005-06-04 00:00:00,0
11645,1960,2005-07-09 00:00:00,1
11645,1082,2005-08-10 00:00:00,0
11645,1898,2005-08-26 00:00:00,0
11645,1374,2005-09-14 00:00:00,1
11645,1199,2005-10-18 00:00:00,1
11116,1532,2002-04-26 00:00:00,0
11116,2517,2002-05-16 00:00:00,0
11116,1616,2002-06-28 00:00:00,0
11116,1995,2002-07-29 00:00:00,0
11116,2315,2002-08-10 00:00:00,1
11116,1922,2002-09-09 00:00:00,1
11116,1735,2002-10-20 00:00:00,0
11116,2044,2002-11-26 00:00:00,0
10510,2530,2002-06-28 00:00:00,0
10510,2491,2002-07-31 00:00:00,1
10510,2381,2002-08-19 00:00:00,0
10510,2030,2002-09-13 00:00:00,1
10510,1581,2002-10-02 00:00:00,1
10289,957,2002-04-12 00:00:00,1
10289,1277,2002-05-25 00:00:00,0
10289,1294,2002-07-01 00:00:00,1
10289,1541,2002-07-12 00:00:00,0
10289,1064,2002-08-14 00:00:00,0
10289,981,2002-09-11 00:00:00,0
10289,892,2002-10-23 00:00:00,1
10289,937,2002-11-07 00:00:00,1
10289,1306,2002-12-25 00:00:00,1
11312,1848,2008-03-31 00:00:00,1
11312,1887,2008-04-13 00:00:00,1
11312,1328,2008-05-05 00:00:00,0
11312,1326,2008-06-16 00:00:00,1
11312,951,2008-07-11 00:00:00,0
10810,1225,2008-06-02 00:00:00,0
10810,1456,2008-06-23 00:00:00,1
10810,941,2008-07-30 00:00:00,0
10810,1365,2008-08-16 00:00:00,1
10810,1027,2008-09-09 00:00:00,0
10810,888,2008-10-18 00:00:00,1
10810,1098,2008-10-31 00:00:00,1
10810,1220,2008-12-19 00:00:00,0
10810,952,2009-01-24 00:00:00,0
10883,1678,2013-03-10 00:00:00,1
10883,1555,2013-04-25 00:00:00,0
10883,1127,2013-06-08 00:00:00,1
10883,1584,2013-07-03 00:00:00,0
10883,1317,2013-07-24 00:00:00,0
10883,1155,2013-08-07 00:00:00,1
10883,1204,2013-09-15 00:00:00,0
11226,309,2009-05-25 00:00:00,0
11226,295,2009-06-28 00:00:00,0
11226,227,2009-08-15 00:00:00,1
11226,191,2009-09-25 00:00:00,1
11226,286,2009-11-04 00:00:00,0
11226,268,2009-11-19 00:00:00,1
11226,283,2009-12-11 00:00:00,0
11348,1096,2008-09-25 00:00:00,0
11348,1160,2008-10-08 00:00:00,1
11348,1268,2008-11-01 00:00:00,1
11348,956,2008-12-09 00:00:00,0
11348,1276,2008-12-28 00:00:00,1
11348,1412,2009-01-27 00:00:00,1
11348,1457,2009-02-18 00:00:00,1
11348,1234,2009-04-02 00:00:00,1
11984,468,2012-03-08 00:00:00,1
11984,689,2012-03-26 00:00:00,0
11984,735,2012-05-08 00:00:00,0
11984,802,2012-05-26 00:00:00,1
11984,771,2012-06-25 00:00:00,0
11984,724,2012-07-07 00:00:00,0
11984,794,2012-08-10 00:00:00,0
11984,581,2012-09-02 00:00:00,1
11984,747,2012-10-21 00:00:00,1
11273,1753,2010-08-03 00:00:00,1
11273,1875,2010-08-29 00:00:00,1
11273,1430,2010-09-18 00:00:00,1
11273,1569,2010-11-03 00:00:00,0
11273,2135,2010-12-10 00:00:00,1
11273,2167,2010-12-23 00:00:00,1
11827,394,2007-06-02 00:00:00,1
11827,443,2007-07-02 00:00:00,0
11827,403,2007-08-13 00:00:00,1
11827,252,2007-08-24 00:00:00,1
11827,292,2007-10-01 00:00:00,1
11827,263,2007-10-27 00:00:00,0
11827,454,2007-11-20 00:00:00,0
11827,425,2007-12-21 00:00:00,0
11827,248,2008-01-01 00:00:00,0
11085,1221,2002-01-17 00:00:00,0
11085,892,2002-02-13 00:00:00,0
11085,1164,2002-03-11 00:00:00,1
11085,1133,2002-03-25 00:00:00,1
11085,685,2002-05-11 00:00:00,1
11085,1022,2002-06-05 00:00:00,0
11085,892,2002-07-09 00:00:00,1
11746,2049,2002-03-29 00:00:00,1
11746,1506,2002-05-10 00:00:00,1
11746,2224,2002-06-10 00:00:00,1
11746,1817,2002-07-24 00:00:00,1
11746,2422,2002-09-08 00:00:00,1
11746,2130,2002-09-28 00:00:00,0
11746,1843,2002-11-12 00:00:00,0
11746,1827,2002-12-20 00:00:00,0
11746,1587,2003-01-17 00:00:00,1
11569,2235,2009-07-25 00:00:00,1
11569,2262,2009-08-06 00:00:00,0
11569,2063,2009-09-20 00:00:00,1
11569,2330,2009-10-11 00:00:00,0
11569,1550,2009-10-26 00:00:00,0
10868,647,2013-01-26 00:00:00,1
10868,824,2013-02-11 00:00:00,0
10868,1054,2013-03-27 00:00:00,0
10868,857,2013-04-27 00:00:00,0
10868,756,2013-06-09 00:00:00,1
10868,732,2013-07-16 00:00:00,1
10868,589,2013-08-13 00:00:00,1
10571,1476,2007-06-21 00:00:00,0
10571,2307,2007-08-04 00:00:00,1
10571,1919,2007-09-18 00:00:00,0
10571,1412,2007-10-20 00:00:00,1
10571,1937,2007-11-21 00:00:00,1
10266,1006,2004-05-28 00:00:00,0
10266,1280,2004-06-29 00:00:00,0
10266,1281,2004-07-10 00:00:00,0
10266,1082,2004-08-02 00:00:00,1
10266,1514,2004-08-13 00:00:00,1
11325,1754,2001-01-20 00:00:00,1
11325,1195,2001-03-02 00:00:00,1
11325,984,2001-04-08 00:00:00,1
11325,1577,2001-05-10 00:00:00,1
11325,913,2001-06-25 00:00:00,0
11325,1529,2001-07-14 00:00:00,0
10654,2106,2005-01-09 00:00:00,1
10654,1182,2005-02-04 00:00:00,0
10654,2152,2005-03-21 00:00:00,0
10654,2097,2005-04-30 00:00:00,1
10654,1981,2005-05-30 00:00:00,1
10654,1789,2005-07-01 00:00:00,1
10654,1135,2005-07-27 00:00:00,0
10654,1253,2005-08-31 00:00:00,0
10654,1438,2005-10-05 00:00:00,1
10795,660,2003-12-14 00:00:00,0
10795,798,2004-01-06 00:00:00,1
10795,583,2004-01-20 00:00:00,0
10795,688,2004-01-30 00:00:00,0
10795,531,2004-03-17 00:00:00,1
10795,902,2004-04-26 00:00:00,0
11114,318,2014-12-11 00:00:00,0
11114,336,2015-01-18 00:00:00,0
11114,483,2015-02-22 00:00:00,1
11114,390,2015-03-16 00:00:00,1
11114,275,2015-03-30 00:00:00,0
11114,393,2015-04-24 00:00:00,0
11114,370,2015-06-07 00:00:00,0
10017,1979,2006-11-04 00:00:00,0
10017,2610,2006-12-02 00:00:00,1
10017,2107,2007-01-12 00:00:00,0
10017,2255,2007-02-05 00:00:00,0
10017,2036,2007-03-17 00:00:00,1
10017,2524,2007-05-05 00:00:00,1
10017,2020,2007-05-24 00:00:00,1
10017,2519,2007-06-05 00:00:00,1
11491,1604,2003-01-20 00:00:00,0
11491,1181,2003-03-02 00:00:00,0
11491,1259,2003-03-15 00:00:00,1
11491,948,2003-04-21 00:00:00,0
11491,1386,2003-05-13 00:00:00,0
10705,1599,2001-01-31 00:00:00,1
10705,2063,2001-03-19 00:00:00,1
10705,1506,2001-05-02 00:00:00,0
10705,1361,2001-06-12 00:00:00,1
10705,1661,2001-07-17 00:00:00,0
10705,2322,2001-08-30 00:00:00,0
10380,627,2000-04-09 00:00:00,1
10380,671,2000-05-01 00:00:00,1
10380,667,2000-05-16 00:00:00,0
10380,549,2000-06-13 00:00:00,1
10380,470,2000-07-16 00:00:00,1
11823,569,2007-09-30 00:00:00,0
11823,662,2007-11-05 00:00:00,1
11823,1044,2007-11-15 00:00:00,1
11823,655,2007-12-24 00:00:00,1
11823,1029,2008-01-28 00:00:00,0
11823,634,2008-03-17 00:00:00,0
11823,1038,2008-05-03 00:00:00,0
10107,1342,2006-03-27 00:00:00,0
10107,1966,2006-05-10 00:00:00,0
10107,2407,2006-06-04 00:00:00,1
10107,1894,2006-07-21 00:00:00,1
10107,2260,2006-08-19 00:00:00,1
10107,1714,2006-09-19 00:00:00,0
10241,308,2005-01-16 00:00:00,1
10241,307,2005-02-14 00:00:00,1
10241,409,2005-03-10 00:00:00,0
10241,359,2005-04-27 00:00:00,0
10241,276,2005-05-10 00:00:00,0
10041,454,2004-11-29 00:00:00,0
10041,456,2004-12-27 00:00:00,1
10041,532,2005-01-19 00:00:00,0
10041,739,2005-03-02 00:00:00,1
10041,801,2005-03-28 00:00:00,1
10041,832,2005-05-05 00:00:00,1
10041,566,2005-05-23 00:00:00,1
10041,585,2005-06-26 00:00:00,0
10094,2153,2001-10-04 00:00:00,0
10094,1776,2001-11-22 00:00:00,0
10094,1549,2002-01-04 00:00:00,1
10094,2322,2002-02-19 00:00:00,0
10094,2592,2002-04-03 00:00:00,0
10094,2410,2002-04-29 00:00:00,1
10094,1871,2002-05-18 00:00:00,0
10094,2322,2002-07-02 00:00:00,1
10094,1733,2002-07-14 00:00:00,1
11423,1780,2003-08-30 00:00:00,1
11423,1981,2003-09-30 00:00:00,1
11423,1342,2003-11-10 00:00:00,0
11423,1681,2003-12-14 00:00:00,0
11423,1315,2003-12-24 00:00:00,0
11423,2277,2004-01-16 00:00:00,0
11423,1989,2004-01-30 00:00:00,0
11423,1683,2004-02-27 00:00:00,1
11423,2541,2004-03-17 00:00:00,0
11355,1703,2011-06-29 00:00:00,1
11355,1018,2011-08-11 00:00:00,0
11355,1708,2011-08-31 00:00:00,0
11355,965,2011-09-25 00:00:00,0
11355,1186,2011-10-24 00:00:00,0
11355,1319,2011-11-22 00:00:00,1
10531,235,2000-04-22 00:00:00,0
10531,136,2000-05-09 00:00:00,0
10531,136,2000-06-19 00:00:00,1
10531,243,2000-07-06 00:00:00,0
10531,252,2000-08-18 00:00:00,0
11281,1674,2014-01-04 00:00:00,0
11281,1351,2014-02-07 00:00:00,1
11281,959,2014-03-18 00:00:00,1
11281,1109,2014-04-04 00:00:00,1
11281,1417,2014-05-10 00:00:00,1
11281,884,2014-06-24 00:00:00,0
11281,1668,2014-07-04 00:00:00,1
11281,1439,2014-07-18 00:00:00,0
11835,1249,2006-05-02 00:00:00,1
11835,1072,2006-05-14 00:00:00,0
11835,1141,2006-06-29 00:00:00,1
11835,820,2006-07-26 00:00:00,0
11835,1014,2006-08-26 00:00:00,0
11835,753,2006-09-07 00:00:00,0
11835,800,2006-10-08 00:00:00,0
11377,997,2015-03-09 00:00:00,1
11377,902,2015-03-20 00:00:00,0
11377,825,2015-04-13 00:00:00,1
11377,955,2015-05-19 00:00:00,0
11377,719,2015-07-04 00:00:00,1
11377,851,2015-07-14 00:00:00,1
11377,550,2015-08-01 00:00:00,1
11856,1136,2003-09-29 00:00:00,0
11856,1280,2003-10-20 00:00:00,0
11856,1205,2003-11-09 00:00:00,1
11856,1091,2003-12-19 00:00:00,1
11856,1475,2003-12-30 00:00:00,1
11856,852,2004-01-20 00:00:00,1
11856,1326,2004-03-04 00:00:00,0
11879,168,2005-09-10 00:00:00,0
11879,124,2005-10-06 00:00:00,1
11879,134,2005-10-30 00:00:00,1
11879,140,2005-12-07 00:00:00,1
11879,174,2005-12-19 00:00:00,0
11595,1425,2014-10-16 00:00:00,1
11595,1114,2014-11-14 00:00:00,0
11595,1123,2014-12-30 00:00:00,1
11595,1376,2015-01-12 00:00:00,0
11595,977,2015-02-03 00:00:00,0
11595,1449,2015-02-22 00:00:00,1
11595,1545,2015-03-25 00:00:00,1
10686,2161,2010-01-15 00:00:00,1
10686,2568,2010-02-03 00:00:00,0
10686,1484,2010-03-16 00:00:00,1
10686,1488,2010-04-16 00:00:00,1
10686,2405,2010-05-20 00:00:00,0
10686,2820,2010-06-09 00:00:00,1
10686,2077,2010-07-01 00:00:00,0
10686,1531,2010-08-16 00:00:00,0
11848,620,2011-08-01 00:00:00,1
11848,461,2011-08-29 00:00:00,0
11848,572,2011-10-05 00:00:00,1
11848,446,2011-11-20 00:00:00,1
11848,737,2012-01-01 00:00:00,0
11848,457,2012-02-18 00:00:00,1
11363,1484,2013-03-25 00:00:00,1
11363,1712,2013-05-08 00:00:00,0
11363,2308,2013-06-15 00:00:00,0
11363,2051,2013-07-21 00:00:00,1
11363,1993,2013-08-05 00:00:00,1
10032,519,2011-08-12 00:00:00,0
10032,403,2011-08-22 00:00:00,0
10032,350,2011-10-10 00:00:00,1
10032,431,2011-11-14 00:00:00,0
10032,487,2011-12-04 00:00:00,1
10032,339,2012-01-18 00:00:00,0
10032,524,2012-02-24 00:00:00,1
11899,1303,2007-02-28 00:00:00,0
11899,1393,2007-04-02 00:00:00,1
11899,1634,2007-04-20 00:00:00,0
11899,1296,2007-06-02 00:00:00,1
11899,1076,2007-06-13 00:00:00,0
11899,1721,2007-07-13 00:00:00,1
11899,1999,2007-08-18 00:00:00,1
11899,1239,2007-10-06 00:00:00,1
11899,1287,2007-11-17 00:00:00,0
10189,1060,2008-05-13 00:00:00,1
10189,1325,2008-05-25 00:00:00,1
10189,1425,2008-06-21 00:00:00,0
10189,1311,2008-08-07 00:00:00,1
10189,1102,2008-09-24 00:00:00,0
10189,1275,2008-10-27 00:00:00,0
10189,1155,2008-12-15 00:00:00,0
10189,1020,2009-01-08 00:00:00,0
10189,997,2009-01-27 00:00:00,1
10849,620,2013-01-03 00:00:00,0
10849,546,2013-01-30 00:00:00,1
10849,810,2013-02-20 00:00:00,0
10849,794,2013-03-27 00:00:00,0
10849,824,2013-04-25 00:00:00,0
10849,592,2013-05-28 00:00:00,0
10849,468,2013-07-06 00:00:00,0
10849,539,2013-07-24 00:00:00,0
10849,499,2013-08-14 00:00:00,0
10092,790,2010-12-06 00:00:00,0
10092,1039,2011-01-16 00:00:00,0
10092,863,2011-02-11 00:00:00,0
10092,711,2011-03-02 00:00:00,1
10092,623,2011-03-23 00:00:00,0
10092,762,2011-05-05 00:00:00,1
10092,983,2011-05-16 00:00:00,0
11242,1457,2004-09-22 00:00:00,1
11242,1130,2004-10-20 00:00:00,0
11242,951,2004-10-31 00:00:00,1
11242,1550,2004-11-11 00:00:00,1
11242,937,2004-12-25 00:00:00,1
11242,1376,2005-01-24 00:00:00,1
11242,1120,2005-02-18 00:00:00,1
11242,1012,2005-03-29 00:00:00,0
11242,1181,2005-05-09 00:00:00,1
10602,802,2004-12-01 00:00:00,0
10602,717,2005-01-13 00:00:00,1
10602,502,2005-01-31 00:00:00,0
10602,885,2005-03-04 00:00:00,1
10602,605,2005-04-18 00:00:00,0
10602,802,2005-05-03 00:00:00,0
11563,618,2013-09-30 00:00:00,0
11563,522,2013-10-11 00:00:00,0
11563,612,2013-11-24 00:00:00,0
11563,419,2013-12-25 00:00:00,0
11563,562,2014-01-07 00:00:00,0
11563,314,2014-02-23 00:00:00,0
11746,1421,2011-04-12 00:00:00,1
11746,1810,2011-05-18 00:00:00,0
11746,1598,2011-06-02 00:00:00,1
11746,2480,2011-06-23 00:00:00,1
11746,1623,2011-07-24 00:00:00,1
11746,2503,2011-09-08 00:00:00,0
11746,1995,2011-10-04 00:00:00,0
11746,1787,2011-11-03 00:00:00,0
11746,2610,2011-11-22 00:00:00,0
11692,916,2001-10-10 00:00:00,1
11692,901,2001-10-29 00:00:00,1
11692,780,2001-11-18 00:00:00,1
11692,1468,2001-12-31 00:00:00,0
11692,1521,2002-02-04 00:00:00,0
11692,770,2002-03-16 00:00:00,0
11692,1295,2002-04-01 00:00:00,0
10918,1344,2007-05-10 00:00:00,0
10918,1560,2007-06-12 00:00:00,1
10918,1293,2007-07-28 00:00:00,1
10918,1044,2007-08-10 00:00:00,0
10918,1382,2007-09-25 00:00:00,1
10918,1473,2007-10-22 00:00:00,0
11685,1421,2003-01-11 00:00:00,1
11685,890,2003-02-15 00:00:00,1
11685,890,2003-03-20 00:00:00,1
11685,760,2003-04-11 00:00:00,0
11685,1042,2003-04-24 00:00:00,0
11685,765,2003-06-09 00:00:00,0
11410,2105,2012-09-07 00:00:00,1
11410,1556,2012-10-07 00:00:00,1
11410,2053,2012-10-24 00:00:00,0
11410,1318,2012-11-28 00:00:00,1
11410,2063,2012-12-08 00:00:00,0
11046,116,2012-08-16 00:00:00,1
11046,125,2012-09-23 00:00:00,0
11046,156,2012-10-25 00:00:00,1
11046,121,2012-11-06 00:00:00,1
11046,143,2012-11-20 00:00:00,0
11046,139,2012-12-03 00:00:00,0
11046,150,2012-12-18 00:00:00,0
10886,1955,2010-05-27 00:00:00,0
10886,1832,2010-06-23 00:00:00,0
10886,1258,2010-07-26 00:00:00,1
10886,2041,2010-08-30 00:00:00,1
10886,1404,2010-10-11 00:00:00,1
10886,1837,2010-11-27 00:00:00,0
10886,2094,2010-12-16 00:00:00,1
10886,1987,2011-01-25 00:00:00,0
10886,1772,2011-02-06 00:00:00,1
10767,1158,2009-01-09 00:00:00,0
10767,1369,2009-02-21 00:00:00,0
10767,1316,2009-03-06 00:00:00,0
10767,1384,2009-03-25 00:00:00,1
10767,1836,2009-04-15 00:00:00,0
11957,1379,2005-06-29 00:00:00,1
11957,1302,2005-07-13 00:00:00,1
11957,1341,2005-08-05 00:00:00,0
11957,1217,2005-09-20 00:00:00,1
11957,1597,2005-10-30 00:00:00,1
11957,1041,2005-12-04 00:00:00,1
11957,1908,2006-01-04 00:00:00,0
10630,320,2011-06-19 00:00:00,0
10630,384,2011-07-25 00:00:00,1
10630,411,2011-08-22 00:00:00,0
10630,246,2011-09-08 00:00:00,1
10630,345,2011-10-19 00:00:00,1
10630,419,2011-12-05 00:00:00,1
10630,306,2012-01-10 00:00:00,0
10630,264,2012-02-09 00:00:00,1
10275,361,2013-11-19 00:00:00,1
10275,476,2013-12-27 00:00:00,0
10275,246,2014-01-31 00:00:00,1
10275,255,2014-03-20 00:00:00,1
10275,449,2014-04-28 00:00:00,1
10275,321,2014-05-20 00:00:00,0
10953,720,2003-11-11 00:00:00,1
10953,635,2003-12-24 00:00:00,1
10953,653,2004-01-09 00:00:00,1
10953,755,2004-02-07 00:00:00,0
10953,670,2004-02-28 00:00:00,1
10953,800,2004-04-03 00:00:00,1
10953,1159,2004-05-06 00:00:00,1
10953,971,2004-05-25 00:00:00,1
10533,1398,2011-02-01 00:00:00,0
10533,1486,2011-02-26 00:00:00,1
10533,1349,2011-03-21 00:00:00,1
10533,1554,2011-04-04 00:00:00,0
10533,1595,2011-05-02 00:00:00,0
10533,1187,2011-05-24 00:00:00,0
10533,1331,2011-06-06 00:00:00,0
10533,1297,2011-06-20 00:00:00,0
10533,1073,2011-08-04 00:00:00,0
10860,905,2012-08-29 00:00:00,0
10860,1118,2012-09-18 00:00:00,0
10860,1499,2012-11-04 00:00:00,0
10860,1712,2012-11-27 00:00:00,1
10860,1092,2012-12-11 00:00:00,1
10860,1618,2012-12-26 00:00:00,0
10860,1508,2013-01-06 00:00:00,0
10860,1085,2013-02-17 00:00:00,0
10113,2281,2001-10-24 00:00:00,0
10113,1906,2001-11-09 00:00:00,0
10113,2681,2001-12-26 00:00:00,0
10113,1455,2002-01-18 00:00:00,0
10113,2440,2002-01-28 00:00:00,1
11480,564,2003-07-01 00:00:00,0
11480,560,2003-07-21 00:00:00,1
11480,539,2003-08-11 00:00:00,0
11480,480,2003-09-05 00:00:00,1
11480,582,2003-10-20 00:00:00,1
11480,540,2003-11-18 00:00:00,0
11480,401,2003-12-15 00:00:00,1
11002,2098,2004-01-15 00:00:00,1
11002,2702,2004-02-10 00:00:00,0
11002,1478,2004-03-19 00:00:00,0
11002,2561,2004-05-01 00:00:00,1
11002,1933,2004-06-08 00:00:00,1
11002,1875,2004-07-26 00:00:00,0
10315,830,2007-08-17 00:00:00,0
10315,498,2007-09-29 00:00:00,0
10315,691,2007-10-09 00:00:00,0
10315,498,2007-11-14 00:00:00,0
10315,653,2007-12-06 00:00:00,1
10406,1223,2009-06-28 00:00:00,1
10406,1252,2009-08-16 00:00:00,0
10406,2177,2009-09-08 00:00:00,1
10406,1627,2009-10-10 00:00:00,0
10406,1790,2009-11-12 00:00:00,0
10158,613,2014-03-31 00:00:00,1
10158,767,2014-05-12 00:00:00,0
10158,850,2014-05-29 00:00:00,1
10158,561,2014-07-04 00:00:00,0
10158,875,2014-07-17 00:00:00,1
10158,839,2014-08-13 00:00:00,1
10158,566,2014-09-29 00:00:00,1
11953,914,2005-08-31 00:00:00,0
11953,594,2005-10-10 00:00:00,1
11953,789,2005-11-26 00:00:00,0
11953,676,2006-01-04 00:00:00,0
11953,707,2006-01-14 00:00:00,0
11953,645,2006-01-27 00:00:00,1
11186,433,2015-03-05 00:00:00,0
11186,614,2015-04-07 00:00:00,0
11186,375,2015-05-18 00:00:00,1
11186,626,2015-06-20 00:00:00,0
11186,655,2015-07-31 00:00:00,1
10252,1446,2006-09-15 00:00:00,0
10252,1063,2006-10-22 00:00:00,1
10252,2091,2006-12-09 00:00:00,1
10252,1234,2007-01-04 00:00:00,0
10252,1155,2007-01-27 00:00:00,1
10252,1777,2007-02-25 00:00:00,1
10252,1473,2007-04-12 00:00:00,0
10139,2430,2000-06-25 00:00:00,0
10139,1984,2000-07-17 00:00:00,0
10139,2507,2000-08-02 00:00:00,1
10139,1932,2000-09-02 00:00:00,0
10139,2054,2000-09-23 00:00:00,1
10139,2077,2000-10-08 00:00:00,1
10445,723,2008-06-04 00:00:00,0
10445,515,2008-07-09 00:00:00,0
10445,630,2008-08-12 00:00:00,0
10445,725,2008-09-13 00:00:00,1
10445,653,2008-10-19 00:00:00,1
10445,679,2008-11-09 00:00:00,0
10022,1736,2000-08-22 00:00:00,0
10022,2753,2000-09-07 00:00:00,1
10022,2282,2000-10-03 00:00:00,0
10022,2802,2000-10-21 00:00:00,0
10022,2397,2000-11-21 00:00:00,0
10022,1586,2000-12-06 00:00:00,0
10448,2582,2014-10-03 00:00:00,0
10448,1629,2014-11-09 00:00:00,1
10448,2616,2014-12-23 00:00:00,0
10448,2404,2015-01-19 00:00:00,0
10448,1503,2015-03-08 00:00:00,1
10448,2310,2015-04-08 00:00:00,1
11764,2307,2004-06-05 00:00:00,1
11764,1727,2004-07-07 00:00:00,0
11764,2206,2004-07-28 00:00:00,0
11764,2123,2004-09-12 00:00:00,1
11764,2758,2004-10-10 00:00:00,0
11764,2742,2004-10-25 00:00:00,0
11764,1552,2004-12-10 00:00:00,0
11764,1683,2005-01-21 00:00:00,0
11764,1985,2005-02-25 00:00:00,0
11376,752,2011-12-01 00:00:00,0
11376,659,2011-12-21 00:00:00,1
11376,573,2012-02-02 00:00:00,1
11376,701,2012-02-14 00:00:00,1
11376,835,2012-03-12 00:00:00,0
11376,683,2012-04-26 00:00:00,0
11376,782,2012-06-06 00:00:00,0
11376,877,2012-07-10 00:00:00,0
10845,134,2005-11-26 00:00:00,0
10845,102,2005-12-08 00:00:00,0
10845,106,2005-12-23 00:00:00,0
10845,100,2006-02-03 00:00:00,1
10845,176,2006-02-14 00:00:00,0
10845,163,2006-03-31 00:00:00,0
11390,1353,2012-12-01 00:00:00,1
11390,1395,2012-12-29 00:00:00,1
11390,1043,2013-01-20 00:00:00,1
11390,971,2013-02-08 00:00:00,1
11390,1425,2013-03-25 00:00:00,0
11390,1036,2013-04-09 00:00:00,1
10045,1728,2012-03-04 00:00:00,1
10045,1555,2012-03-16 00:00:00,1
10045,1539,2012-05-02 00:00:00,1
10045,1464,2012-06-02 00:00:00,1
10045,1501,2012-06-18 00:00:00,1
10045,1340,2012-06-30 00:00:00,0
10590,1498,2008-01-04 00:00:00,0
10590,903,2008-01-18 00:00:00,1
10590,1427,2008-01-28 00:00:00,0
10590,1345,2008-02-07 00:00:00,0
10590,1342,2008-03-05 00:00:00,0
10590,876,2008-03-29 00:00:00,1
10590,1461,2008-05-04 00:00:00,0
11346,1986,2001-07-09 00:00:00,0
11346,1507,2001-07-28 00:00:00,0
11346,1917,2001-09-14 00:00:00,0
11346,1999,2001-10-18 00:00:00,1
11346,1531,2001-10-31 00:00:00,1
11346,1468,2001-12-15 00:00:00,1
11346,1370,2002-01-30 00:00:00,1
11346,2642,2002-03-13 00:00:00,0
10908,185,2011-05-24 00:00:00,1
10908,176,2011-07-06 00:00:00,0
10908,223,2011-08-22 00:00:00,1
10908,199,2011-09-16 00:00:00,0
10908,194,2011-10-23 00:00:00,1
10908,236,2011-11-13 00:00:00,0
11297,483,2000-05-30 00:00:00,1
11297,368,2000-07-11 00:00:00,1
11297,581,2000-07-26 00:00:00,1
11297,494,2000-08-21 00:00:00,0
11297,375,2000-09-25 00:00:00,0
11297,324,2000-11-07 00:00:00,0
11297,373,2000-12-01 00:00:00,0
11297,332,2001-01-18 00:00:00,0
11297,582,2001-02-20 00:00:00,0
11870,1683,2003-03-29 00:00:00,0
11870,2291,2003-05-08 00:00:00,0
11870,1206,2003-06-04 00:00:00,0
11870,2016,2003-07-08 00:00:00,0
11870,2310,2003-08-07 00:00:00,1
11098,1637,2008-02-07 00:00:00,1
11098,1455,2008-02-18 00:00:00,0
11098,1502,2008-03-21 00:00:00,1
11098,1109,2008-04-02 00:00:00,0
11098,2147,2008-05-12 00:00:00,1
11098,2037,2008-06-09 00:00:00,0
10954,1893,2008-01-30 00:00:00,1
10954,1527,2008-02-19 00:00:00,1
10954,1185,2008-03-10 00:00:00,1
10954,1801,2008-04-02 00:00:00,1
10954,1742,2008-04-17 00:00:00,0
10954,1770,2008-05-11 00:00:00,0
11225,1651,2003-12-08 00:00:00,1
11225,1492,2003-12-24 00:00:00,0
11225,1229,2004-02-03 00:00:00,1
11225,1610,2004-02-27 00:00:00,1
11225,1262,2004-03-09 00:00:00,0
11225,2292,2004-04-22 00:00:00,1
11225,1274,2004-05-03 00:00:00,1
11225,2020,2004-05-20 00:00:00,0
10488,1780,2012-03-02 00:00:00,1
10488,1174,2012-03-12 00:00:00,1
10488,1768,2012-03-25 00:00:00,1
10488,1971,2012-04-13 00:00:00,0
10488,2106,2012-05-22 00:00:00,1
10488,1119,2012-07-03 00:00:00,0
10488,1235,2012-08-20 00:00:00,0
10488,1924,2012-09-27 00:00:00,1
10488,1161,2012-10-12 00:00:00,1
11130,1313,2007-11-16 00:00:00,1
11130,1333,2007-12-14 00:00:00,0
11130,1153,2008-01-01 00:00:00,0
11130,941,2008-01-21 00:00:00,1
11130,847,2008-02-13 00:00:00,1
11130,850,2008-03-15 00:00:00,0
11130,1230,2008-04-19 00:00:00,1
11130,803,2008-04-29 00:00:00,0
11904,470,2012-11-01 00:00:00,0
11904,460,2012-11-19 00:00:00,1
11904,511,2013-01-07 00:00:00,0
11904,496,2013-02-25 00:00:00,0
11904,516,2013-04-03 00:00:00,0
11904,527,2013-04-28 00:00:00,1
11904,477,2013-05-25 00:00:00,1
11904,485,2013-06-23 00:00:00,1
11904,592,2013-08-08 00:00:00,1
10335,1333,2001-07-21 00:00:00,1
10335,885,2001-08-14 00:00:00,0
10335,1519,2001-09-09 00:00:00,1
10335,1474,2001-10-16 00:00:00,1
10335,908,2001-10-31 00:00:00,0
11917,105,2012-08-25 00:00:00,0
11917,127,2012-09-27 00:00:00,0
11917,207,2012-10-24 00:00:00,0
11917,168,2012-11-05 00:00:00,1
11917,166,2012-11-17 00:00:00,0
11917,169,2012-12-29 00:00:00,0
10655,1321,2010-07-01 00:00:00,0
10655,2214,2010-07-21 00:00:00,1
10655,1518,2010-08-11 00:00:00,1
10655,2187,2010-08-27 00:00:00,0
10655,1727,2010-09-30 00:00:00,0
10655,1664,2010-10-29 00:00:00,1
10655,1462,2010-12-14 00:00:00,0
10655,1972,2011-01-15 00:00:00,0
10655,1136,2011-02-03 00:00:00,1
10882,1076,2000-03-26 00:00:00,1
10882,1096,2000-05-06 00:00:00,1
10882,857,2000-06-02 00:00:00,1
10882,1254,2000-07-16 00:00:00,1
10882,839,2000-08-22 00:00:00,1
